uid,title,authors,source,year,doi,times_cited,author_keywords,document_type,wos_url,search_source
WOS:000445786900001,Transportation and Other Nonfinancial Barriers Among Uninsured Primary Care Patients,"Kamimura, Akiko; Panahi, Samin; Ahmmad, Zobayer; Pye, Mu; Ashby, Jeanie",HEALTH SERVICES RESEARCH AND MANAGERIAL EPIDEMIOLOGY,2018,10.1177/2333392817749681,26,free clinics; medically uninsured; nonfinancial barriers; transportation; USA,Article,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=wos-lit-review_kkk&SrcAuth=WosAPI&KeyUT=WOS:000445786900001&DestLinkType=FullRecord&DestApp=WOS_CPL,wos_systematic_review_main
WOS:000448734100015,Unmet needs in the depressed primary care elderly and their relation to severity of depression: results from the AgeMooDe study,"Alltag, Sophie; Stein, Janine; Pabst, Alexander; Weyerer, Siegfried; Werle, Jochen; Maier, Wolfgang; Miebach, Lisa; Scherer, Martin; Stark, Anne; Wiese, Birgitt; Mamone, Silke; Koenig, Hans-Helmut; Bock, Jens-Oliver; Riedel-Heller, Steffi G.",AGING & MENTAL HEALTH,2018,10.1080/13607863.2017.1328480,9,Camberwell Assessment of Need for the Elderly (CANE); needs assessment; severity of depression; old age; primary care,Article,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=wos-lit-review_kkk&SrcAuth=WosAPI&KeyUT=WOS:000448734100015&DestLinkType=FullRecord&DestApp=WOS_CPL,wos_systematic_review_main
WOS:000454405400014,The unmet support needs of carers of older Australians: prevalence and mental health,"Temple, Jeromey B.; Dow, Briony",INTERNATIONAL PSYCHOGERIATRICS,2018,10.1017/S104161021800042X,39,caring; informal care; aging; psychological distress,Article,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=wos-lit-review_kkk&SrcAuth=WosAPI&KeyUT=WOS:000454405400014&DestLinkType=FullRecord&DestApp=WOS_CPL,wos_systematic_review_main
WOS:000453197200002,"ASSESSMENT OF NEED FOR ELDERLY IN COMMUNITY IN HANG DONG DISTRICT, CHIANG MAI PROVINCE, THAILAND USING CAMBERWELL ASSESSMENT OF NEED FOR THE ELDERLY QUESTIONNAIRE (CANE)","Tiativiriyakul, Piyanuch; Xenos, Peter",JOURNAL OF HEALTH RESEARCH,2017,10.14456/jhr.2017.78,2,Elderly; Care for elderly; Camberwell Assessment of Need for the Elderly Questionnaire (CANE); Thailand,Article,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=wos-lit-review_kkk&SrcAuth=WosAPI&KeyUT=WOS:000453197200002&DestLinkType=FullRecord&DestApp=WOS_CPL,wos_systematic_review_main
WOS:000435559200001,Urinary Incontinence in a National Cohort of Older Women: Implications for Caregiving and Care Dependence,"Yang, Emmy; Lisha, Nadra E.; Walter, Louise; Obedin-Maliver, Juno; Huang, Alison J.",JOURNAL OF WOMENS HEALTH,2018,10.1089/jwh.2017.6891,21,urinary incontinence; activities of daily living; caregiving; functional dependence,Article,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=wos-lit-review_kkk&SrcAuth=WosAPI&KeyUT=WOS:000435559200001&DestLinkType=FullRecord&DestApp=WOS_CPL,wos_systematic_review_main
WOS:000450898700002,Older adult's experience of chronic low back pain and its implications on their daily life: Study protocol of a systematic review of qualitative research,"Wong, Arnold Y. L.; Forss, Katarina Sjogren; Jakobsson, Jenny; Schoeb, Veronika; Kumlien, Christine; Borglin, Gunilla",SYSTEMATIC REVIEWS,2018,10.1186/s13643-018-0742-5,20,Health service research; Meta-ethnography; Meta-synthesis; Qualitative studies; Older adults; Chronic low back pain,Review,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=wos-lit-review_kkk&SrcAuth=WosAPI&KeyUT=WOS:000450898700002&DestLinkType=FullRecord&DestApp=WOS_CPL,wos_systematic_review_main
WOS:000428321300048,"Unmet supportive care needs, health status and minimum costs in survivors of malignant melanoma","Davies, L. M.; Hayhurst, K. P.; Lorigan, P.; Molassiotis, A.",EUROPEAN JOURNAL OF CANCER CARE,2018,10.1111/ecc.12811,9,costs; health economics; health utility; service utilisation; supportive care; unmet needs,Article,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=wos-lit-review_kkk&SrcAuth=WosAPI&KeyUT=WOS:000428321300048&DestLinkType=FullRecord&DestApp=WOS_CPL,wos_systematic_review_main
WOS:000433646300013,What do nursing home residents with mental-physical multimorbidity need and who actually knows this? A cross-sectional cohort study,"van den Brink, Anne M. A.; Gerritsen, Debby L.; de Valk, Miranda M. H.; Mulder, Astrid T.; Voshaar, Richard C. Oude; Koopmans, Raymond T. C. M.",INTERNATIONAL JOURNAL OF NURSING STUDIES,2018,10.1016/j.ijnurstu.2018.02.008,18,Cohort study; Geriatric psychiatry; Long-term care; Multimorbidity; Needs assessment; Nursing homes; Nursing staff,Article,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=wos-lit-review_kkk&SrcAuth=WosAPI&KeyUT=WOS:000433646300013&DestLinkType=FullRecord&DestApp=WOS_CPL,wos_systematic_review_main
WOS:000425743100019,Unmet support needs of sexual and gender minority breast cancer survivors,"Brown, Maria Teresa; McElroy, Jane A.",SUPPORTIVE CARE IN CANCER,2018,10.1007/s00520-017-3941-z,35,Self-disclosure; Social support; Relationships; Mixed methods,Article,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=wos-lit-review_kkk&SrcAuth=WosAPI&KeyUT=WOS:000425743100019&DestLinkType=FullRecord&DestApp=WOS_CPL,wos_systematic_review_main
WOS:000424846500004,A systematic review of patient oncofertility support needs in reproductive cancer patients aged 14 to 45years of age,"Logan, S.; Perz, J.; Ussher, J. M.; Peate, M.; Anazodo, A.",PSYCHO-ONCOLOGY,2018,10.1002/pon.4502,105,cancer; fertility; fertility preservation; oncofertility; oncology; patient needs; support,Review,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=wos-lit-review_kkk&SrcAuth=WosAPI&KeyUT=WOS:000424846500004&DestLinkType=FullRecord&DestApp=WOS_CPL,wos_systematic_review_main
WOS:000410837400008,Unmet Care Needs in the Oldest Old Primary Care Patients with Cognitive Disorders: Results of the AgeCoDe and AgeQualiDe Study,"Stein, Janine; Pabst, Alexander; Luck, Tobias; Luehmann, Dagmar; Heser, Kathrin; Jessen, Frank; Bickel, Horst; Moesch, Edelgard; Pentzek, Michael; Fuchs, Angela; Wiese, Birgitt; Mamone, Silke; Koenig, Hans-Helmut; Brettschneider, Christian; Werle, Jochen; Scherer, Martin; Maier, Wolfgang; Weyerer, Siegfried; Riedel-Heller, Steffi G.",DEMENTIA AND GERIATRIC COGNITIVE DISORDERS,2017,10.1159/000478850,24,Camberwell Assessment of Need for the Elderly; Needs assessment; Cognitive impairment; Dementia; Elderly population; Health services research,Article,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=wos-lit-review_kkk&SrcAuth=WosAPI&KeyUT=WOS:000410837400008&DestLinkType=FullRecord&DestApp=WOS_CPL,wos_systematic_review_main
WOS:000455513400001,"Does the Meeting Centres Support Programme reduce unmet care needs of community-dwelling older people with dementia? A controlled, 6-month follow-up Polish study","Mazurek, Justyna; Szczesniak, Dorota; Lion, Katarzyna Malgorzata; Droes, Rose-Marie; Karczewski, Maciej; Rymaszewska, Joanna",CLINICAL INTERVENTIONS IN AGING,2019,10.2147/CIA.S185683,18,needs assessment; CANE; care management; health care; psychiatric services; social geriatrics; optimization; psychosocial care,Article,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=wos-lit-review_kkk&SrcAuth=WosAPI&KeyUT=WOS:000455513400001&DestLinkType=FullRecord&DestApp=WOS_CPL,wos_systematic_review_main
WOS:000456491200026,"Understanding support network capacity during the transition from foster care: Youth-identified barriers, facilitators, and enhancement strategies","Blakeslee, Jennifer E.; Best, Jared I.",CHILDREN AND YOUTH SERVICES REVIEW,2019,10.1016/j.childyouth.2018.11.049,36,,Article,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=wos-lit-review_kkk&SrcAuth=WosAPI&KeyUT=WOS:000456491200026&DestLinkType=FullRecord&DestApp=WOS_CPL,wos_systematic_review_main
WOS:000458694800003,Care Recipient Concerns About Being a Burden and Unmet Needs for Care,"Nieuwenhuis, Anna Vazeou; Beach, Scott R.; Schulz, Richard",INNOVATION IN AGING,2018,10.1093/geroni/igy026,20,Caregiving dyads; Caregiver stress; Disabilities; Informal caregiving,Article,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=wos-lit-review_kkk&SrcAuth=WosAPI&KeyUT=WOS:000458694800003&DestLinkType=FullRecord&DestApp=WOS_CPL,wos_systematic_review_main
WOS:000459019800001,Unmet need for social care among older people,"Vlachantoni, Athina",AGEING & SOCIETY,2019,10.1017/S0144686X17001118,75,unmet need; social care; English Longitudinal Study of Ageing,Article,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=wos-lit-review_kkk&SrcAuth=WosAPI&KeyUT=WOS:000459019800001&DestLinkType=FullRecord&DestApp=WOS_CPL,wos_systematic_review_main
WOS:000463134900008,The caregiving dyad: Do caregivers' appraisals of caregiving matter for care recipients' health?,"Pristavec, Teja",ARCHIVES OF GERONTOLOGY AND GERIATRICS,2019,10.1016/j.archger.2019.01.020,29,Caregiving; Mental health; NHATS; NSOC; Stress process; Unmet need,Article,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=wos-lit-review_kkk&SrcAuth=WosAPI&KeyUT=WOS:000463134900008&DestLinkType=FullRecord&DestApp=WOS_CPL,wos_systematic_review_main
WOS:000465397900014,"Unmet care needs, care provision and patient satisfaction in patients with a late life depression: a cross-sectional study","Clignet, Frans; Houtjes, Wim; van Straten, Annemieke; Cuijpers, Pim; van Meijel, Berno",AGING & MENTAL HEALTH,2019,10.1080/13607863.2018.1426716,20,Depression; unmet needs; satisfaction; late life,Article,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=wos-lit-review_kkk&SrcAuth=WosAPI&KeyUT=WOS:000465397900014&DestLinkType=FullRecord&DestApp=WOS_CPL,wos_systematic_review_main
WOS:000466904400001,Multifactorial intervention for hip and pelvic fracture patients with mild to moderate cognitive impairment: study protocol of a dual-centre randomised controlled trial (OF-CARE),"Dautel, Anja; Eckert, Tobias; Gross, Michaela; Hauer, Klaus; Schaeufele, Martina; Lacroix, Andre; Hendlmeier, Ingrid; Abel, Bastian; Pomiersky, Rebekka; Gugenhan, Julia; Buechele, Gisela; Reber, Katrin C.; Becker, Clemens; Pfeiffer, Klaus",BMC GERIATRICS,2019,10.1186/s12877-019-1133-z,15,RCT; Multifactorial; Home-based; Exercise program; Care counselling; Lay instructor; Elderly; Hip or pelvic fracture; Cognitive impairment; Cost-effectiveness,Article,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=wos-lit-review_kkk&SrcAuth=WosAPI&KeyUT=WOS:000466904400001&DestLinkType=FullRecord&DestApp=WOS_CPL,wos_systematic_review_main
WOS:000471117700017,"Having an Adult Child in the United States, Physical Functioning, and Unmet Needs for Care Among Older Mexican Adults","Torres, Jacqueline M.; Rudolph, Kara E.; Sofrygin, Oleg; Wong, Rebeca; Walter, Louise C.; Glymour, M. Maria",EPIDEMIOLOGY,2019,10.1097/EDE.0000000000001016,6,Aging; Activities of daily living; Longitudinal Study; Mexico; Social epidemiology; Targeted maximum likelihood estimation,Article,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=wos-lit-review_kkk&SrcAuth=WosAPI&KeyUT=WOS:000471117700017&DestLinkType=FullRecord&DestApp=WOS_CPL,wos_systematic_review_main
WOS:000471830600006,Changes in functional outcome over five years after stroke,"Rejno, Asa; Nasic, Salmir; Bjalkefur, Kerstin; Bertholds, Eric; Jood, Katarina",BRAIN AND BEHAVIOR,2019,10.1002/brb3.1300,38,functional outcome; quality register; longitudinal study; stroke,Article,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=wos-lit-review_kkk&SrcAuth=WosAPI&KeyUT=WOS:000471830600006&DestLinkType=FullRecord&DestApp=WOS_CPL,wos_systematic_review_main
WOS:000476717600001,"Understanding the care and support needs of older people: a scoping review and categorisation using the WHO international classification of functioning, disability and health framework (ICF)","Abdi, Sarah; Spann, Alice; Borilovic, Jacinta; de Witte, Luc; Hawley, Mark",BMC GERIATRICS,2019,10.1186/s12877-019-1189-9,406,Older people; Care and support; Needs; ICF; Scoping review,Review,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=wos-lit-review_kkk&SrcAuth=WosAPI&KeyUT=WOS:000476717600001&DestLinkType=FullRecord&DestApp=WOS_CPL,wos_systematic_review_main
WOS:000478747200012,Unmet supportive care needs in young adult cancer patients: associations and changes over time. Results from the AYA-Leipzig study,"Sender, Annekathrin; Friedrich, Michael; Leuteritz, Katja; Nowe, Erik; Stoebel-Richter, Yve; Mehnert, Anja; Geue, Kristina",JOURNAL OF CANCER SURVIVORSHIP,2019,10.1007/s11764-019-00780-y,65,Adolescent; Young adults (AYA); Cancer patient; Supportive care needs; Unmet needs; Survivor,Article,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=wos-lit-review_kkk&SrcAuth=WosAPI&KeyUT=WOS:000478747200012&DestLinkType=FullRecord&DestApp=WOS_CPL,wos_systematic_review_main
WOS:000478642800001,Met and unmet care needs of older people with dementia living at home: Personal and informal carers' perspectives,"Mazurek, Justyna; Szczesniak, Dorota; Urbanska, Katarzyna; Droes, Rose-Marie; Rymaszewska, Joanna",DEMENTIA-INTERNATIONAL JOURNAL OF SOCIAL RESEARCH AND PRACTICE,2019,10.1177/1471301217733233,36,assessment and care management; care of elderly people; carers' needs; cognition; community dwelling; social care,Article,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=wos-lit-review_kkk&SrcAuth=WosAPI&KeyUT=WOS:000478642800001&DestLinkType=FullRecord&DestApp=WOS_CPL,wos_systematic_review_main
WOS:000482391000001,Care Configurations and Unmet Care Needs in Older Men and Women,"Potter, Andrew J.",JOURNAL OF APPLIED GERONTOLOGY,2019,10.1177/0733464817733239,21,family caregiving; gender; unmet need; care configurations,Article,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=wos-lit-review_kkk&SrcAuth=WosAPI&KeyUT=WOS:000482391000001&DestLinkType=FullRecord&DestApp=WOS_CPL,wos_systematic_review_main
WOS:000448937200004,No Place Like Home: A Systematic Review of Home Care for Older Adults in Canada,"Johnson, Shanthi; Bacsu, Juanita; Abeykoon, Hasanthi; McIntosh, Tom; Jeffery, Bonnie; Novik, Nuelle",CANADIAN JOURNAL ON AGING-LA REVUE CANADIENNE DU VIEILLISSEMENT,2018,10.1017/S0714980818000375,73,aging; home care; systematic review; older adults; vieillissement; soins a domicile; vieillissement; revue systematique; personnes agees,Review,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=wos-lit-review_kkk&SrcAuth=WosAPI&KeyUT=WOS:000448937200004&DestLinkType=FullRecord&DestApp=WOS_CPL,wos_systematic_review_main
WOS:000475096800001,Caring hours and possible need for employment support among primary carers for adults with mental illness: Results from an Australian household survey,"Diminic, Sandra; Hielscher, Emily; Harris, Meredith G.",HEALTH & SOCIAL CARE IN THE COMMUNITY,2019,10.1111/hsc.12811,5,carers' needs; employment; informal care; Mental health; population-based study; working carers,Article,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=wos-lit-review_kkk&SrcAuth=WosAPI&KeyUT=WOS:000475096800001&DestLinkType=FullRecord&DestApp=WOS_CPL,wos_systematic_review_main
WOS:000495852300002,Anticipatory anxiety about future dementia-related care needs: towards a dementia-friendly community,"Okamura, Tsuyoshi; Sugiyama, Mika; Inagaki, Hiroki; Murayama, Hiroshi; Ura, Chiaki; Miyamae, Fumiko; Edahiro, Ayako; Motokawa, Keiko; Awata, Shuich",PSYCHOGERIATRICS,2019,10.1111/psyg.12433,4,anxiety; delivery of health care; dementia; health services for elderly persons,Article,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=wos-lit-review_kkk&SrcAuth=WosAPI&KeyUT=WOS:000495852300002&DestLinkType=FullRecord&DestApp=WOS_CPL,wos_systematic_review_main
WOS:000495795700027,Perceived Adequacy of Tangible Social Support and Associations with Health Outcomes Among Older Primary Care Patients,"O'Conor, Rachel; Benavente, Julia Yoshino; Arvanitis, Marina; Curtis, Laura M.; Eldeirawi, Kamal; Hasnain-Wynia, Romana; Federman, Alex D.; Hebert-Beirne, Jeni; Wolf, Michael S.",JOURNAL OF GENERAL INTERNAL MEDICINE,2019,10.1007/s11606-019-05110-7,13,social support; aging; patient-reported outcomes,Article; Meeting,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=wos-lit-review_kkk&SrcAuth=WosAPI&KeyUT=WOS:000495795700027&DestLinkType=FullRecord&DestApp=WOS_CPL,wos_systematic_review_main
WOS:000500121800001,Exploring the needs of people with dementia living at home reported by people with dementia and informal caregivers: a systematic review and Meta-analysis,"Curnow, Eleanor; Rush, Robert; Maciver, Donald; Gorska, Sylwia; Forsyth, Kirsty",AGING & MENTAL HEALTH,2021,10.1080/13607863.2019.1695741,41,Assessment of need; caregivers; dementia; care needs; prevalence,Review,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=wos-lit-review_kkk&SrcAuth=WosAPI&KeyUT=WOS:000500121800001&DestLinkType=FullRecord&DestApp=WOS_CPL,wos_systematic_review_main
WOS:000501875600001,Peace of mind among adolescents and young adults with cancer,"Gittzus, Jordan A.; Fasciano, Karen M.; Block, Susan D.; Mack, Jennifer W.",PSYCHO-ONCOLOGY,2020,10.1002/pon.5309,12,adolescent; anxiety; cancer; communication; coping; oncology; patient-centered care,Article,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=wos-lit-review_kkk&SrcAuth=WosAPI&KeyUT=WOS:000501875600001&DestLinkType=FullRecord&DestApp=WOS_CPL,wos_systematic_review_main
WOS:000501947200001,Unmet care needs are common among community-dwelling older people with memory problems in Finland,"Aaltonen, Mari S.; Van Aerschot, Lina H.",SCANDINAVIAN JOURNAL OF PUBLIC HEALTH,2021,10.1177/1403494819890800,20,Formal home care; informal care; unmet needs; insufficient care; memory problems,Article,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=wos-lit-review_kkk&SrcAuth=WosAPI&KeyUT=WOS:000501947200001&DestLinkType=FullRecord&DestApp=WOS_CPL,wos_systematic_review_main
WOS:000648516200041,Room for improvement in non-pharmacological systemic sclerosis care? - a cross-sectional online survey of 650 patients,"Stocker, Juliane K.; Vonk, Madelon C.; van den Hoogen, Frank H. J.; Nijhuis-van der Sanden, Maria W. G.; Spierings, Julia; Staal, J. Bart; Satink, Ton; van den Ende, Cornelia H. M.",BMC RHEUMATOLOGY,2020,10.1186/s41927-020-00142-7,13,Systemic sclerosis; Health professionals; Health care use; Cross sectional survey,Article,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=wos-lit-review_kkk&SrcAuth=WosAPI&KeyUT=WOS:000648516200041&DestLinkType=FullRecord&DestApp=WOS_CPL,wos_systematic_review_main
